Date,/ES,AAPL Last,AAPL Bid,AAPL BS,AAPL Ask,AAPL AS,AAPL Volume,AAPL Open,AAPL High,AAPL Low,QQQ last,QQQ Bid,QQQ BS,QQQ Ask,QQQ AS,QQQ Volume,SPY Last,SPY Bid,SPY BS,SPY Ask,SPY AS,SPY Volume
2024-01-16 07:39:27,4800.75,185.92,183.05,1.0,183.25,1.0,296647.0,0.0,0.0,0.0,409.56,407.94,17,407.99,18,245838.0,476.68,475.16,4,475.18,7,244942.0
2024-01-16 07:39:30,4800.75,185.92,183.05,1.0,183.25,1.0,296668.0,0.0,0.0,0.0,409.56,407.94,19,407.98,9,245838.0,476.68,475.16,4,475.18,4,244962.0
2024-01-16 07:39:33,4801.0,185.92,183.03,2.0,183.25,1.0,299008.0,0.0,0.0,0.0,409.56,407.94,1,407.98,9,245838.0,476.68,475.15,17,475.17,4,244962.0
2024-01-16 07:39:36,4801.0,185.92,183.05,1.0,183.25,1.0,299008.0,0.0,0.0,0.0,409.56,407.94,9,407.99,1,245938.0,476.68,475.16,4,475.18,7,244962.0
2024-01-16 07:39:39,4801.0,185.92,183.05,1.0,183.25,1.0,299008.0,0.0,0.0,0.0,409.56,407.96,18,408.0,9,245999.0,476.68,475.17,4,475.2,4,244997.0
2024-01-16 07:39:42,4800.75,185.92,183.05,1.0,183.2,1.0,299008.0,0.0,0.0,0.0,409.56,407.96,1,407.99,1,245999.0,476.68,475.16,17,475.19,4,244997.0
2024-01-16 07:39:45,4800.75,185.92,183.05,1.0,183.2,1.0,299008.0,0.0,0.0,0.0,409.56,407.96,17,408.0,9,245999.0,476.68,475.16,4,475.18,7,244997.0
2024-01-16 07:39:48,4801.25,185.92,183.05,1.0,183.2,1.0,299008.0,0.0,0.0,0.0,409.56,408.0,1,408.04,9,246009.0,476.68,475.18,9,475.21,4,246247.0
2024-01-16 07:39:51,4801.25,185.92,183.05,1.0,183.2,1.0,299048.0,0.0,0.0,0.0,409.56,407.98,18,408.03,10,246009.0,476.68,475.19,4,475.21,4,246267.0
2024-01-16 07:39:54,4801.25,185.92,183.05,1.0,183.2,1.0,299048.0,0.0,0.0,0.0,409.56,408.0,19,408.05,1,246009.0,476.68,475.19,7,475.21,1,246287.0
2024-01-16 07:39:57,4801.5,185.92,183.05,1.0,183.2,1.0,299048.0,0.0,0.0,0.0,409.56,408.08,9,408.12,7,246014.0,476.68,475.23,7,475.26,7,246409.0
2024-01-16 07:40:00,4801.75,185.92,183.05,1.0,183.25,1.0,299048.0,0.0,0.0,0.0,409.56,408.08,18,408.13,11,246027.0,476.68,475.24,4,475.26,4,246414.0
2024-01-16 07:40:04,4801.25,185.92,183.05,1.0,183.25,1.0,299048.0,0.0,0.0,0.0,409.56,408.04,17,408.09,10,246027.0,476.68,475.21,4,475.25,4,247014.0
2024-01-16 07:40:07,4801.5,185.92,183.05,1.0,183.2,1.0,299048.0,0.0,0.0,0.0,409.56,408.04,17,408.09,10,246027.0,476.68,475.21,17,475.24,7,247014.0
2024-01-16 07:40:10,4801.5,185.92,183.09,24.0,183.2,1.0,299048.0,0.0,0.0,0.0,409.56,408.05,18,408.1,9,246027.0,476.68,475.21,17,475.25,4,247034.0
2024-01-16 07:40:13,4801.25,185.92,183.09,24.0,183.2,1.0,299048.0,0.0,0.0,0.0,409.56,408.04,8,408.08,10,246027.0,476.68,475.21,17,475.22,1,247036.0
2024-01-16 07:40:16,4801.25,185.92,183.09,24.0,183.2,1.0,299173.0,0.0,0.0,0.0,409.56,408.03,17,408.07,9,246027.0,476.68,475.21,4,475.22,1,247036.0
2024-01-16 07:40:19,4801.25,185.92,183.09,24.0,183.2,1.0,299173.0,0.0,0.0,0.0,409.56,408.03,27,408.08,9,246027.0,476.68,475.21,8,475.22,1,247056.0
2024-01-16 07:40:22,4801.25,185.92,183.11,1.0,183.2,1.0,299173.0,0.0,0.0,0.0,409.56,408.05,19,408.1,19,246127.0,476.68,475.21,7,475.22,1,247056.0
2024-01-16 07:40:25,4801.5,185.92,183.11,1.0,183.2,1.0,299173.0,0.0,0.0,0.0,409.56,408.05,9,408.09,10,246127.0,476.68,475.21,7,475.22,1,247056.0
2024-01-16 07:40:28,4801.5,185.92,183.11,1.0,183.19,1.0,299175.0,0.0,0.0,0.0,409.56,408.05,9,408.1,10,246127.0,476.68,475.21,7,475.24,4,247176.0
2024-01-16 07:40:31,4801.5,185.92,183.11,1.0,183.19,1.0,299178.0,0.0,0.0,0.0,409.56,408.04,17,408.09,9,246127.0,476.68,475.21,7,475.24,4,247396.0
2024-01-16 07:40:34,4801.5,185.92,183.11,1.0,183.19,1.0,299178.0,0.0,0.0,0.0,409.56,408.05,1,408.09,9,246127.0,476.68,475.23,17,475.26,7,249943.0
2024-01-16 07:40:37,4801.75,185.92,183.11,1.0,183.19,1.0,299203.0,0.0,0.0,0.0,409.56,408.03,8,408.07,10,246127.0,476.68,475.23,10,475.25,4,249993.0
2024-01-16 07:40:40,4801.75,185.92,183.11,1.0,183.2,1.0,299586.0,0.0,0.0,0.0,409.56,408.02,16,408.06,9,246727.0,476.68,475.23,10,475.26,7,249993.0
2024-01-16 07:40:43,4801.75,185.92,183.11,1.0,183.2,1.0,299586.0,0.0,0.0,0.0,409.56,408.02,16,408.07,19,246727.0,476.68,475.23,10,475.26,7,250013.0
2024-01-16 07:40:46,4801.75,185.92,183.11,1.0,183.2,1.0,299586.0,0.0,0.0,0.0,409.56,408.02,19,408.06,9,246784.0,476.68,475.24,4,475.26,7,250014.0
2024-01-16 07:40:49,4801.75,185.92,183.11,1.0,183.19,1.0,299686.0,0.0,0.0,0.0,409.56,408.02,19,408.07,10,246784.0,476.68,475.24,4,475.26,7,250014.0
2024-01-16 07:40:52,4801.75,185.92,183.11,1.0,183.2,1.0,299786.0,0.0,0.0,0.0,409.56,408.04,8,408.09,10,246784.0,476.68,475.24,13,475.26,4,250734.0
2024-01-16 07:40:55,4801.75,185.92,183.15,1.0,183.2,1.0,299786.0,0.0,0.0,0.0,409.56,408.05,19,408.1,19,246784.0,476.68,475.25,4,475.26,4,250734.0
2024-01-16 07:40:58,4803.0,185.92,183.11,1.0,183.2,1.0,300169.0,0.0,0.0,0.0,409.56,408.15,27,408.2,9,246833.0,476.68,475.35,4,475.38,4,251770.0
2024-01-16 07:41:01,4803.0,185.92,183.11,1.0,183.2,1.0,300169.0,0.0,0.0,0.0,409.56,408.15,9,408.19,9,246833.0,476.68,475.35,4,475.38,4,251770.0
2024-01-16 07:41:04,4803.0,185.92,183.11,2.0,183.2,1.0,300678.0,0.0,0.0,0.0,409.56,408.15,18,408.2,17,246835.0,476.68,475.35,3,475.38,4,251775.0
2024-01-16 07:41:07,4803.0,185.92,183.11,2.0,183.2,1.0,300678.0,0.0,0.0,0.0,409.56,408.15,18,408.2,10,247670.0,476.68,475.36,4,475.38,4,251795.0
2024-01-16 07:41:10,4802.5,185.92,183.12,1.0,183.25,1.0,301474.0,0.0,0.0,0.0,409.56,408.09,17,408.14,1,247720.0,476.68,475.31,4,475.36,9,251995.0
2024-01-16 07:41:13,4802.25,185.92,183.12,1.0,183.25,1.0,301477.0,0.0,0.0,0.0,409.56,408.1,18,408.15,18,247720.0,476.68,475.3,16,475.35,9,251995.0
2024-01-16 07:41:16,4802.25,185.92,183.12,1.0,183.25,1.0,301526.0,0.0,0.0,0.0,409.56,408.09,8,408.14,10,247720.0,476.68,475.3,3,475.34,4,252270.0
2024-01-16 07:41:19,4802.5,185.92,183.12,1.0,183.25,1.0,301526.0,0.0,0.0,0.0,409.56,408.1,9,408.14,10,247720.0,476.68,475.31,7,475.33,4,252270.0
2024-01-16 07:41:22,4802.0,185.92,183.12,1.0,183.25,2.0,301539.0,0.0,0.0,0.0,409.56,408.07,8,408.11,10,247725.0,476.68,475.27,11,475.31,4,252283.0
2024-01-16 07:41:25,4802.25,185.92,183.12,1.0,183.25,2.0,301539.0,0.0,0.0,0.0,409.56,408.09,8,408.14,10,247725.0,476.68,475.3,4,475.33,3,252283.0
2024-01-16 07:41:28,4802.0,185.92,183.12,1.0,183.25,2.0,301539.0,0.0,0.0,0.0,409.56,408.04,17,408.09,9,247745.0,476.68,475.25,17,475.29,4,252283.0
2024-01-16 07:41:31,4802.0,185.92,183.12,1.0,183.25,2.0,301541.0,0.0,0.0,0.0,409.56,408.04,17,408.08,9,247745.0,476.68,475.27,14,475.3,7,252283.0
2024-01-16 07:41:34,4802.0,185.92,183.14,1.0,183.25,6.0,301841.0,0.0,0.0,0.0,409.56,408.02,1,408.06,10,247850.0,476.68,475.26,4,475.28,4,252358.0
2024-01-16 07:41:37,4802.0,185.92,183.14,1.0,183.23,1.0,301841.0,0.0,0.0,0.0,409.56,408.02,1,408.06,19,247850.0,476.68,475.26,4,475.28,4,252358.0
2024-01-16 07:41:40,4801.75,185.92,183.14,1.0,183.25,6.0,301843.0,0.0,0.0,0.0,409.56,407.99,17,408.04,9,247850.0,476.68,475.23,12,475.26,4,252358.0
2024-01-16 07:41:43,4801.75,185.92,183.25,1.0,183.34,1.0,304904.0,0.0,0.0,0.0,409.56,408.02,10,408.06,9,247884.0,476.68,475.25,7,475.3,5,252358.0
2024-01-16 07:41:46,4801.75,185.92,183.25,1.0,183.34,1.0,304904.0,0.0,0.0,0.0,409.56,408.02,9,408.07,20,248184.0,476.68,475.24,4,475.27,7,252358.0
2024-01-16 07:41:49,4801.75,185.92,183.25,1.0,183.34,1.0,304904.0,0.0,0.0,0.0,409.56,408.01,17,408.02,1,248224.0,476.68,475.24,4,475.26,7,252358.0
2024-01-16 07:41:52,4801.75,185.92,183.25,1.0,183.34,1.0,304949.0,0.0,0.0,0.0,409.56,408.02,10,408.07,10,248481.0,476.68,475.24,4,475.26,7,252358.0
2024-01-16 07:41:55,4801.5,185.92,183.25,1.0,183.34,1.0,304979.0,0.0,0.0,0.0,409.56,408.02,1,408.06,9,248481.0,476.68,475.24,4,475.26,4,252358.0
2024-01-16 07:41:58,4801.75,185.92,183.12,1.0,183.34,1.0,305556.0,0.0,0.0,0.0,409.56,407.98,9,408.02,10,248721.0,476.68,475.25,4,475.27,4,252358.0
2024-01-16 07:42:01,4801.5,185.92,183.12,1.0,183.34,1.0,305882.0,0.0,0.0,0.0,409.56,407.94,17,407.99,9,248961.0,476.68,475.23,13,475.26,7,252358.0
2024-01-16 07:42:04,4801.25,185.92,183.12,1.0,183.33,1.0,305882.0,0.0,0.0,0.0,409.56,407.94,27,407.98,1,248961.0,476.68,475.21,4,475.23,4,252364.0
2024-01-16 07:42:07,4801.25,185.92,183.12,1.0,183.33,1.0,305882.0,0.0,0.0,0.0,409.56,407.93,18,407.98,1,248961.0,476.68,475.2,7,475.23,7,252364.0
2024-01-16 07:42:10,4801.5,185.92,183.12,1.0,183.33,2.0,305882.0,0.0,0.0,0.0,409.56,407.95,1,407.99,9,249061.0,476.68,475.22,7,475.25,4,252364.0
2024-01-16 07:42:13,4801.5,185.92,183.12,1.0,183.25,1.0,305882.0,0.0,0.0,0.0,409.56,407.97,27,408.01,1,249061.0,476.68,475.23,4,475.25,4,252364.0
2024-01-16 07:42:16,4801.25,185.92,183.12,1.0,183.25,1.0,305882.0,0.0,0.0,0.0,409.56,407.96,9,408.0,10,249111.0,476.68,475.18,13,475.22,4,252364.0
2024-01-16 07:42:19,4801.25,185.92,183.12,1.0,183.25,1.0,305882.0,0.0,0.0,0.0,409.56,407.95,11,407.99,1,249111.0,476.68,475.17,13,475.21,7,253115.0
2024-01-16 07:42:22,4801.25,185.92,183.12,1.0,183.25,1.0,305882.0,0.0,0.0,0.0,409.56,407.97,1,408.01,10,249111.0,476.68,475.21,4,475.23,3,253115.0
2024-01-16 07:42:25,4801.25,185.92,183.12,1.0,183.25,1.0,305882.0,0.0,0.0,0.0,409.56,407.97,19,408.01,1,249173.0,476.68,475.21,4,475.23,3,253115.0
2024-01-16 07:42:28,4801.25,185.92,183.12,1.0,183.25,1.0,305883.0,0.0,0.0,0.0,409.56,407.97,18,408.01,10,249173.0,476.68,475.19,7,475.22,4,253115.0
2024-01-16 07:42:31,4801.25,185.92,183.12,1.0,183.25,1.0,305883.0,0.0,0.0,0.0,409.56,407.97,1,408.02,11,249173.0,476.68,475.17,19,475.24,10,253115.0
2024-01-16 07:42:34,4801.25,185.92,183.12,1.0,183.25,1.0,305883.0,0.0,0.0,0.0,409.56,407.97,9,408.01,10,249173.0,476.68,475.17,18,475.23,4,253115.0
2024-01-16 07:42:37,4801.25,185.92,183.12,1.0,183.25,1.0,305888.0,0.0,0.0,0.0,409.56,408.0,2,408.04,19,249173.0,476.68,475.19,4,475.23,4,253115.0
2024-01-16 07:42:40,4800.5,185.92,183.12,1.0,183.25,1.0,305889.0,0.0,0.0,0.0,409.56,407.91,18,407.95,1,249674.0,476.68,475.13,4,475.16,7,253199.0
2024-01-16 07:42:43,4800.75,185.92,183.12,1.0,183.25,1.0,305889.0,0.0,0.0,0.0,409.56,407.93,1,407.97,10,249674.0,476.68,475.15,4,475.18,3,253207.0
2024-01-16 07:42:46,4800.75,185.92,183.12,1.0,183.25,1.0,305889.0,0.0,0.0,0.0,409.56,407.91,8,407.96,20,249674.0,476.68,475.14,7,475.17,4,253207.0
2024-01-16 07:42:49,4800.0,185.92,183.12,1.0,183.25,1.0,305892.0,0.0,0.0,0.0,409.56,407.87,24,407.92,9,249714.0,476.68,475.07,1,475.09,4,253244.0
2024-01-16 07:42:52,4799.75,185.92,183.12,1.0,183.2,1.0,305892.0,0.0,0.0,0.0,409.56,407.87,16,407.92,10,249714.0,476.68,475.07,1,475.09,4,253644.0
2024-01-16 07:42:55,4799.75,185.92,183.12,1.0,183.2,1.0,305892.0,0.0,0.0,0.0,409.56,407.89,20,407.94,1,249714.0,476.68,475.07,4,475.09,4,253644.0
2024-01-16 07:42:58,4800.25,185.92,183.13,2.0,183.2,2.0,305892.0,0.0,0.0,0.0,409.56,407.91,1,407.95,1,250768.0,476.68,475.07,3,475.1,4,254972.0
2024-01-16 07:43:01,4800.0,185.92,183.13,2.0,183.2,2.0,305892.0,0.0,0.0,0.0,409.56,407.91,10,407.95,1,250768.0,476.68,475.08,4,475.1,7,254972.0
2024-01-16 07:43:04,4800.0,185.92,183.13,2.0,183.2,3.0,305893.0,0.0,0.0,0.0,409.56,407.9,27,407.94,1,250868.0,476.68,475.07,4,475.1,7,254972.0
2024-01-16 07:43:07,4800.0,185.92,183.13,2.0,183.2,3.0,305893.0,0.0,0.0,0.0,409.56,407.9,10,407.95,10,250968.0,476.68,475.07,7,475.09,4,254972.0
2024-01-16 07:43:10,4800.5,185.92,183.13,1.0,183.2,3.0,307229.0,0.0,0.0,0.0,409.56,407.94,26,407.99,9,250968.0,476.68,475.12,4,475.14,4,254972.0
2024-01-16 07:43:13,4800.5,185.92,183.13,1.0,183.2,3.0,307229.0,0.0,0.0,0.0,409.56,407.94,28,407.99,9,250968.0,476.68,475.12,4,475.14,4,254972.0
2024-01-16 07:43:16,4800.5,185.92,183.15,4.0,183.2,3.0,307229.0,0.0,0.0,0.0,409.56,407.95,27,408.0,9,250968.0,476.68,475.12,10,475.16,4,254972.0
2024-01-16 07:43:19,4800.5,185.92,183.15,4.0,183.2,3.0,307229.0,0.0,0.0,0.0,409.56,407.94,17,407.99,18,250993.0,476.68,475.11,7,475.14,4,254972.0
2024-01-16 07:43:22,4800.5,185.92,183.13,1.0,183.2,3.0,307235.0,0.0,0.0,0.0,409.56,407.95,26,408.0,9,250993.0,476.68,475.13,4,475.16,3,254972.0
2024-01-16 07:43:25,4800.5,185.92,183.13,1.0,183.2,1.0,307636.0,0.0,0.0,0.0,409.56,407.96,28,408.0,1,250993.0,476.68,475.14,7,475.17,4,254978.0
2024-01-16 07:43:28,4800.75,185.92,183.13,1.0,183.2,1.0,308136.0,0.0,0.0,0.0,409.56,407.97,19,408.0,1,250993.0,476.68,475.14,7,475.16,4,254979.0
2024-01-16 07:43:31,4800.75,185.92,183.13,1.0,183.2,1.0,308136.0,0.0,0.0,0.0,409.56,407.96,19,408.0,1,250993.0,476.68,475.14,7,475.16,4,254979.0
2024-01-16 07:43:34,4800.75,185.92,183.13,1.0,183.2,1.0,308137.0,0.0,0.0,0.0,409.56,407.96,18,408.0,1,251043.0,476.68,475.14,7,475.16,7,254979.0
2024-01-16 07:43:37,4800.75,185.92,183.13,1.0,183.2,1.0,308137.0,0.0,0.0,0.0,409.56,407.98,26,408.02,9,251053.0,476.68,475.16,4,475.18,3,254979.0
2024-01-16 07:43:40,4801.0,185.92,183.13,1.0,183.2,1.0,308137.0,0.0,0.0,0.0,409.56,407.96,25,408.01,9,251084.0,476.68,475.16,7,475.19,4,255019.0
2024-01-16 07:43:43,4801.5,185.92,183.13,1.0,183.2,1.0,308137.0,0.0,0.0,0.0,409.56,408.0,26,408.05,9,251084.0,476.68,475.21,7,475.25,13,255072.0
2024-01-16 07:43:46,4801.5,185.92,183.13,1.0,183.2,1.0,308137.0,0.0,0.0,0.0,409.56,408.03,1,408.05,1,251084.0,476.68,475.21,4,475.24,4,255578.0
2024-01-16 07:43:49,4801.5,185.92,183.13,1.0,183.2,1.0,308137.0,0.0,0.0,0.0,409.56,408.02,17,408.05,1,251084.0,476.68,475.21,4,475.24,4,255578.0
2024-01-16 07:43:52,4801.5,185.92,183.13,1.0,183.2,1.0,308137.0,0.0,0.0,0.0,409.56,408.02,18,408.06,1,251084.0,476.68,475.22,4,475.24,4,255578.0
2024-01-16 07:43:55,4801.5,185.92,183.13,1.0,183.2,1.0,308137.0,0.0,0.0,0.0,409.56,408.04,17,408.08,1,251484.0,476.68,475.23,7,475.25,4,255578.0
2024-01-16 07:43:58,4801.75,185.92,183.13,1.0,183.2,1.0,308177.0,0.0,0.0,0.0,409.56,408.04,9,408.08,9,251494.0,476.68,475.24,7,475.27,4,255588.0
2024-01-16 07:44:01,4801.75,185.92,183.13,1.0,183.2,1.0,308277.0,0.0,0.0,0.0,409.56,408.05,9,408.08,1,251494.0,476.68,475.24,7,475.27,4,255588.0
2024-01-16 07:44:04,4801.5,185.92,183.13,1.0,183.2,1.0,308278.0,0.0,0.0,0.0,409.56,408.03,7,408.06,1,251494.0,476.68,475.23,4,475.25,4,256588.0
2024-01-16 07:44:07,4801.5,185.92,183.13,1.0,183.2,1.0,308278.0,0.0,0.0,0.0,409.56,408.03,7,408.06,1,251494.0,476.68,475.23,4,475.25,4,256588.0
2024-01-16 07:44:10,4801.25,185.92,183.13,1.0,183.2,1.0,308278.0,0.0,0.0,0.0,409.56,407.99,9,408.03,1,251495.0,476.68,475.18,4,475.21,4,256588.0
2024-01-16 07:44:13,4801.0,185.92,183.13,1.0,183.2,1.0,308278.0,0.0,0.0,0.0,409.56,407.99,27,408.03,1,251545.0,476.68,475.18,4,475.21,4,256588.0
2024-01-16 07:44:16,4801.25,185.92,183.13,1.0,183.2,1.0,308278.0,0.0,0.0,0.0,409.56,407.99,26,408.04,18,251545.0,476.68,475.18,4,475.2,1,256588.0
2024-01-16 07:44:19,4801.0,185.92,183.13,1.0,183.2,1.0,308278.0,0.0,0.0,0.0,409.56,408.0,5,408.01,1,251547.0,476.68,475.16,4,475.18,4,256589.0
2024-01-16 07:44:22,4800.75,185.92,183.13,1.0,183.2,1.0,308279.0,0.0,0.0,0.0,409.56,407.97,1,408.02,17,252247.0,476.68,475.16,4,475.19,1,256589.0
2024-01-16 07:44:25,4800.75,185.92,183.13,1.0,183.2,1.0,308279.0,0.0,0.0,0.0,409.56,407.97,10,408.01,1,252247.0,476.68,475.16,4,475.19,4,256589.0
2024-01-16 07:44:28,4801.0,185.92,183.13,1.0,183.2,1.0,308279.0,0.0,0.0,0.0,409.56,407.96,18,408.01,10,252247.0,476.68,475.16,3,475.19,4,256589.0
2024-01-16 07:44:31,4801.0,185.92,183.13,1.0,183.2,1.0,308279.0,0.0,0.0,0.0,409.56,407.97,1,408.01,10,252247.0,476.68,475.18,4,475.2,4,256589.0
2024-01-16 07:44:34,4800.75,185.92,183.13,1.0,183.2,1.0,308279.0,0.0,0.0,0.0,409.56,407.95,25,407.99,1,252247.0,476.68,475.16,4,475.19,4,257599.0
2024-01-16 07:44:37,4801.0,185.92,183.13,1.0,183.2,1.0,308279.0,0.0,0.0,0.0,409.56,407.94,17,407.99,1,252372.0,476.68,475.15,7,475.18,7,257599.0
2024-01-16 07:44:40,4800.75,185.92,183.13,1.0,183.2,1.0,308279.0,0.0,0.0,0.0,409.56,407.97,10,408.01,1,252372.0,476.68,475.16,4,475.18,4,257599.0
2024-01-16 07:44:43,4801.0,185.92,183.13,1.0,183.2,1.0,308349.0,0.0,0.0,0.0,409.56,407.95,9,408.0,9,252382.0,476.68,475.15,7,475.19,4,257599.0
2024-01-16 07:44:46,4801.0,185.92,183.13,1.0,183.2,1.0,308349.0,0.0,0.0,0.0,409.56,407.95,17,408.0,9,252382.0,476.68,475.15,7,475.19,4,257599.0
2024-01-16 07:44:50,4801.0,185.92,183.13,1.0,183.2,1.0,308349.0,0.0,0.0,0.0,409.56,407.96,16,408.0,1,252382.0,476.68,475.16,7,475.19,4,257599.0
2024-01-16 07:44:53,4801.0,185.92,183.13,1.0,183.2,1.0,308349.0,0.0,0.0,0.0,409.56,407.99,10,408.04,18,252382.0,476.68,475.18,4,475.21,4,257602.0
2024-01-16 07:44:56,4801.0,185.92,183.13,1.0,183.2,1.0,308349.0,0.0,0.0,0.0,409.56,407.99,11,408.04,10,252382.0,476.68,475.18,4,475.21,4,257602.0
2024-01-16 07:44:59,4801.0,185.92,183.13,1.0,183.2,1.0,308349.0,0.0,0.0,0.0,409.56,407.99,1,408.03,9,252382.0,476.68,475.19,4,475.21,7,257602.0
2024-01-16 07:45:02,4801.25,185.92,183.13,1.0,183.2,1.0,308349.0,0.0,0.0,0.0,409.56,408.01,9,408.05,9,252385.0,476.68,475.2,4,475.23,4,257606.0
2024-01-16 07:45:05,4801.25,185.92,183.13,1.0,183.2,1.0,308349.0,0.0,0.0,0.0,409.56,408.01,1,408.05,9,252385.0,476.68,475.2,7,475.23,4,257606.0
2024-01-16 07:45:08,4801.75,185.92,183.13,1.0,183.2,1.0,308350.0,0.0,0.0,0.0,409.56,408.03,17,408.09,19,252385.0,476.68,475.23,4,475.27,13,257606.0
2024-01-16 07:45:11,4801.75,185.92,183.13,1.0,183.2,1.0,308350.0,0.0,0.0,0.0,409.56,408.03,17,408.08,18,252385.0,476.68,475.23,4,475.28,3,257606.0
2024-01-16 07:45:14,4801.75,185.92,183.2,16.0,183.3,1.0,309423.0,0.0,0.0,0.0,409.56,408.04,8,408.07,1,252385.0,476.68,475.25,4,475.29,4,257705.0
2024-01-16 07:45:17,4801.75,185.92,183.2,16.0,183.3,1.0,309423.0,0.0,0.0,0.0,409.56,408.05,1,408.09,10,252385.0,476.68,475.26,4,475.29,4,257705.0
2024-01-16 07:45:20,4802.25,185.92,183.2,16.0,183.3,1.0,309423.0,0.0,0.0,0.0,409.56,408.07,26,408.12,9,252386.0,476.68,475.28,4,475.3,2,257726.0
2024-01-16 07:45:23,4802.25,185.92,183.2,16.0,183.3,1.0,309423.0,0.0,0.0,0.0,409.56,408.07,17,408.12,10,252386.0,476.68,475.29,4,475.31,4,257932.0
2024-01-16 07:45:26,4802.0,185.92,183.2,16.0,183.3,1.0,309474.0,0.0,0.0,0.0,409.56,408.06,17,408.11,10,252486.0,476.68,475.29,4,475.31,4,257932.0
2024-01-16 07:45:29,4802.25,185.92,183.2,16.0,183.3,1.0,309488.0,0.0,0.0,0.0,409.56,408.06,17,408.11,10,252487.0,476.68,475.29,4,475.31,4,257952.0
2024-01-16 07:45:32,4802.25,185.92,183.2,16.0,183.3,5.0,309488.0,0.0,0.0,0.0,409.56,408.07,18,408.12,10,252487.0,476.68,475.29,7,475.31,4,257952.0
2024-01-16 07:45:35,4802.25,185.92,183.2,16.0,183.3,5.0,309499.0,0.0,0.0,0.0,409.56,408.07,1,408.11,19,252487.0,476.68,475.29,7,475.31,4,257952.0
2024-01-16 07:45:38,4801.75,185.92,183.2,16.0,183.3,5.0,309514.0,0.0,0.0,0.0,409.56,408.02,17,408.07,10,252491.0,476.68,475.24,3,475.27,7,257972.0
2024-01-16 07:45:41,4801.75,185.92,183.2,16.0,183.3,5.0,309514.0,0.0,0.0,0.0,409.56,408.02,1,408.06,10,252491.0,476.68,475.24,3,475.27,7,257972.0
2024-01-16 07:45:44,4801.75,185.92,183.2,17.0,183.3,5.0,309514.0,0.0,0.0,0.0,409.56,408.03,1,408.07,9,252498.0,476.68,475.22,21,475.29,14,257992.0
2024-01-16 07:45:47,4801.75,185.92,183.2,16.0,183.3,5.0,309579.0,0.0,0.0,0.0,409.56,408.03,4,408.07,10,252642.0,476.68,475.23,4,475.29,17,257992.0
2024-01-16 07:45:50,4801.5,185.92,183.2,16.0,183.3,5.0,309580.0,0.0,0.0,0.0,409.56,408.03,3,408.06,9,252642.0,476.68,475.24,4,475.25,1,257993.0
2024-01-16 07:45:53,4801.75,185.92,183.2,16.0,183.3,5.0,309662.0,0.0,0.0,0.0,409.56,408.03,4,408.07,10,252642.0,476.68,475.24,4,475.25,1,258013.0
2024-01-16 07:45:56,4801.75,185.92,183.2,16.0,183.3,5.0,309662.0,0.0,0.0,0.0,409.56,408.03,4,408.07,10,252642.0,476.68,475.24,4,475.26,4,258212.0
2024-01-16 07:45:59,4801.75,185.92,183.2,16.0,183.3,5.0,309662.0,0.0,0.0,0.0,409.56,408.02,18,408.06,1,253189.0,476.68,475.24,4,475.26,4,258212.0
2024-01-16 07:46:02,4801.5,185.92,183.2,16.0,183.3,5.0,309662.0,0.0,0.0,0.0,409.56,407.99,17,408.04,9,253189.0,476.68,475.2,13,475.24,4,258232.0
